latitude,longitude,k
28.22,81.38,212.60368
28.22,81.39,234.64163
28.22,81.4,229.45848
28.22,81.41,284.57382
28.22,81.42,238.9689
28.22,81.43,255.53479
28.22,81.44,243.55165
28.22,81.45,215.02654
28.22,81.46000000000001,210.90175
28.22,81.47,205.89143
28.22,81.48,195.86662
28.22,81.49,210.79741
28.22,81.5,193.74861
28.22,81.51,204.32011
28.22,81.52,217.32388
28.22,81.53,206.00954
28.22,81.54,208.21764
28.22,81.55,220.70334
28.22,81.56,201.96764
28.22,81.57000000000001,209.24165
28.22,81.58,235.44423
28.22,81.59,230.27757
28.22,81.60000000000001,237.03844
28.22,81.61,231.22122
28.22,81.62,222.05608
28.22,81.63,225.48111
28.22,81.64,226.8689
28.22,81.65,229.5016
28.22,81.66,243.53906
28.22,81.67,253.50883
28.22,81.68,260.75528
28.22,81.69,256.0757
28.22,81.7,281.9618
28.22,81.71000000000001,285.10724
28.22,81.72,253.63182
28.22,81.73,259.37155
28.22,81.94,347.48788
28.22,81.95,329.10425
28.22,81.96000000000001,320.1759
28.22,82.01,375.8352
28.22,82.02,384.86575
28.22,82.03,397.65427
28.22,82.04,399.19656
28.22,82.05,385.29248
28.22,82.09,447.3075
28.22,82.10000000000001,463.13818
28.22,82.11,471.405
28.22,82.12,434.06445
28.22,82.13,458.68982
28.22,82.14,489.1233
28.22,82.15,487.22644
28.22,82.16,418.84134
28.22,82.17,518.6076
28.22,82.18,547.06146
28.22,82.19,522.6556
28.22,82.2,468.02237
28.22,82.21000000000001,493.80917
28.22,82.22,471.57123
28.22,82.23,502.73416
28.22,82.24,528.18964
28.22,82.25,479.06277
28.22,82.26,457.69998
28.22,82.27,512.3993
28.22,82.28,507.82376
28.22,82.29,483.4816
28.22,82.3,486.55734
28.22,82.31,463.20987
28.22,82.32000000000001,474.97684
28.22,82.33,509.96368
28.22,82.34,505.89264
28.22,82.35000000000001,517.8951
28.22,82.36,526.234
28.22,82.37,510.2146
28.22,82.38,553.1146
28.22,82.39,533.0202
28.22,82.4,543.42413
28.22,82.41,584.57544
28.22,82.42,527.2149
28.22,82.43,575.0456
28.22,82.44,600.691
28.22,82.45,549.19275
28.22,82.46000000000001,563.2068
28.22,82.47,594.86194
28.22,82.48,584.58826
28.22,82.49,594.4009
28.22,82.5,613.0747
28.22,82.51,576.0581
28.22,82.52,560.50397
28.22,82.53,584.5347
28.22,82.54,507.93518
28.22,82.55,522.15466
28.22,82.56,602.61456
28.22,82.57000000000001,549.2514
28.22,82.58,538.1526
28.22,82.59,518.7103
28.22,82.60000000000001,590.8779
28.22,82.61,527.28625
28.22,82.62,520.34845
28.22,82.63,587.3502
28.22,82.64,525.9453
28.22,82.65,536.3558
28.22,82.67,601.338
28.22,82.68,627.6702
28.22,82.69,497.80994
28.22,82.7,526.51666
28.22,82.71000000000001,561.8728
28.22,82.72,591.7648
28.22,82.73,577.30316
28.22,82.74,475.6092
28.22,82.75,559.4317
28.22,82.76,584.37787
28.22,82.77,566.127
28.22,82.78,502.6773
28.22,82.79,465.53238
28.22,82.8,486.88
28.22,82.81,552.07996
28.22,82.82000000000001,537.09406
28.22,82.83,539.8714
28.22,82.84,497.48563
28.22,82.85000000000001,472.42676
28.22,82.86,455.81775
28.22,82.87,436.0279
28.22,82.88,423.98502
28.22,82.89,400.84366
28.22,82.9,370.42325
28.22,82.91,420.2872
28.22,82.92,422.46085
28.22,82.93,408.24896
28.22,82.94,394.2302
28.22,82.95,411.45282
28.22,82.96000000000001,403.8801
28.22,82.97,372.10406
28.22,82.98,385.86728
28.22,82.99,355.39365
28.22,83.0,322.74985
28.22,83.01,314.81763
28.22,83.02,343.9668
28.22,83.03,287.12128
28.22,83.04,295.07446
28.22,83.05,326.13397
28.22,83.06,312.92664
28.22,83.07000000000001,289.52216
28.22,83.08,241.25877
28.22,83.11,283.65057
28.22,83.12,272.3054
28.22,83.13,273.44412
28.22,83.14,257.27145
28.22,83.15,283.28165
28.22,83.16,284.55548
28.22,83.17,274.94186
28.22,83.18,294.94495
28.22,83.19,267.5676
28.22,83.2,266.90128
28.22,83.21000000000001,274.46442
28.22,83.22,262.38345
28.22,83.23,218.62166
28.22,83.24,234.06226
28.22,83.25,293.37814
28.22,83.26,273.62454
28.22,83.27,288.313
28.22,83.28,283.69495
28.22,83.29,287.78796
28.22,83.3,296.01285
28.22,83.31,294.53577
28.22,83.32000000000001,299.17987
28.22,83.33,267.9491
28.22,83.34,307.62845
28.22,83.37,287.59265
28.22,83.38,298.7519
28.22,83.39,283.03693
28.22,83.4,277.58575
28.22,83.41,267.5215
28.22,83.42,263.12283
28.22,83.43,250.77194
28.22,83.44,277.0542
28.22,83.45,260.42346
28.22,83.46000000000001,266.1157
28.22,83.47,275.12073
28.22,83.49,281.73004
28.22,83.5,259.06152
28.22,83.52,254.37378
28.22,83.53,268.51917
28.22,83.54,293.27536
28.22,83.55,281.50995
28.22,83.56,275.7019
28.22,83.57000000000001,275.5658
28.22,83.58,261.9243
28.22,83.59,270.32663
28.22,83.60000000000001,258.0433
28.22,83.61,252.358
28.22,83.62,259.45892
28.22,83.63,231.45848
28.22,83.64,201.70853
28.22,83.65,184.73892
28.22,83.66,188.2718
28.22,83.67,165.81483
28.22,83.68,144.4607
28.22,83.69,143.79082
28.22,83.7,141.85968
28.22,83.71000000000001,140.97894
28.22,83.72,148.01508
28.22,83.73,141.63306
28.22,83.74,147.70221
28.22,83.75,170.41974
28.22,83.76,168.50314
28.22,83.77,167.05424
28.22,83.79,208.09758
28.22,83.81,228.2572
28.22,83.82000000000001,188.06915
28.22,83.83,187.38591
28.22,83.84,191.16708
28.22,83.85000000000001,215.79471
28.22,83.86,188.10892
28.22,83.87,184.1887
28.22,83.88,163.60777
28.22,83.89,168.43855
28.22,83.9,170.95062
28.22,83.91,182.21046
28.22,83.92,191.91508
28.22,83.93,190.39513
28.22,83.94,171.8847
28.22,83.95,173.55225
28.22,83.96000000000001,182.64633
28.22,83.97,198.76343
28.22,83.98,231.9099
28.22,83.99,222.32947
28.22,84.0,177.30147
28.22,84.01,168.2631
28.22,84.02,168.65753
28.22,84.03,172.17696
28.22,84.04,178.92232
28.22,84.05,167.20045
28.22,84.06,164.27185
28.22,84.07000000000001,173.42079
28.22,84.08,156.02623
28.22,84.09,131.45271
28.22,84.10000000000001,143.11966
28.22,84.11,166.94911
28.22,84.12,147.23233
28.22,84.13,161.15402
28.22,84.14,137.91151
28.22,84.15,127.10534
28.22,84.16,172.90356
28.22,84.17,154.07785
28.22,84.18,162.52527
28.22,84.19,148.07791
28.22,84.2,148.09923
28.22,84.21000000000001,136.99684
28.22,84.22,144.38821
28.22,84.23,159.30112
28.22,84.24,149.61166
28.22,84.25,149.71754
28.22,84.26,143.96483
28.22,84.28,147.88428
28.22,84.3,159.7117
28.22,84.31,151.21902
28.22,84.33,150.91437
28.22,84.34,137.81952
28.22,84.35000000000001,148.64787
28.22,84.36,145.05695
28.22,84.37,134.59694
28.22,84.38,121.86399
28.22,84.39,121.25795
28.22,84.4,136.43811
28.22,84.41,175.17084
28.22,84.42,167.16577
28.22,84.43,129.75465
28.22,84.44,136.06793
28.22,84.45,168.1124
28.22,84.46000000000001,195.95085
28.22,84.48,249.094
28.22,84.49,220.41052
28.22,84.52,221.64229
28.22,84.53,222.75107
28.22,84.55,269.4442
28.22,84.56,263.49994
28.22,84.58,259.54144
28.22,84.61,354.65372
28.22,84.62,297.67007
28.22,84.63,283.8495
28.22,84.64,290.96536
28.22,84.65,290.05795
28.22,84.66,330.1236
28.22,84.68,341.4319
28.22,84.71000000000001,294.36475
28.22,84.72,316.40897
28.22,84.73,318.99127
28.22,84.74,325.54398
28.22,84.75,375.82425
28.22,84.77,360.81543
28.22,84.78,350.7133
28.22,84.79,363.91122
28.22,84.8,359.1062
28.22,84.81,362.85596
28.22,84.82000000000001,377.66592
28.22,84.83,367.10513
28.22,84.84,375.03403
28.22,84.85000000000001,375.78348
28.22,84.86,348.4024
28.22,84.87,354.39938
28.22,84.88,400.41956
28.22,84.89,421.75714
28.22,84.9,428.21057
28.22,84.91,433.6542
28.22,85.05,359.35367
28.22,85.06,354.77585
28.22,85.07000000000001,399.8433
28.22,85.08,387.8473
28.22,85.11,422.02026
28.22,85.12,427.3995
28.22,85.27,429.0723
28.22,85.28,416.12094
28.22,85.29,414.56445
28.22,85.33,415.59375
28.22,85.34,418.3955
28.22,85.35000000000001,401.74655
28.22,85.36,404.2541
28.22,85.37,419.30502
28.23,81.27,242.4263
28.23,81.28,236.05075
28.23,81.29,237.9216
28.23,81.3,231.49342
28.23,81.31,222.1436
28.23,81.32000000000001,222.00066
28.23,81.33,232.01585
28.23,81.34,229.58273
28.23,81.35000000000001,222.75862
28.23,81.36,245.48415
28.23,81.37,262.61124
28.23,81.38,246.34752
28.23,81.39,232.59961
28.23,81.4,194.24269
28.23,81.41,257.56552
28.23,81.42,274.9232
28.23,81.43,287.3664
28.23,81.44,225.64516
28.23,81.45,203.15634
28.23,81.46000000000001,198.59712
28.23,81.47,205.48727
28.23,81.48,196.69011
28.23,81.49,191.34708
28.23,81.5,187.38077
28.23,81.51,197.61589
28.23,81.52,202.08043
28.23,81.53,192.41966
28.23,81.54,214.3066
28.23,81.55,220.14714
28.23,81.56,208.14105
28.23,81.57000000000001,214.92041
28.23,81.58,232.60948
28.23,81.59,255.91632
28.23,81.60000000000001,270.97314
28.23,81.61,252.54541
28.23,81.62,243.66203
28.23,81.63,240.18138
28.23,81.64,234.5816
28.23,81.65,234.4
28.23,81.66,238.02698
28.23,81.67,245.06973
28.23,81.68,239.20189
28.23,81.69,235.41196
28.23,81.72,285.26804
28.23,81.73,275.1273
28.23,81.94,370.36197
28.23,81.95,344.5537
28.23,81.96000000000001,334.83954
28.23,81.99,365.61795
28.23,82.0,354.1391
28.23,82.01,362.17307
28.23,82.02,367.83072
28.23,82.08,434.0362
28.23,82.09,425.73123
28.23,82.10000000000001,421.39737
28.23,82.11,412.66928
28.23,82.12,401.95468
28.23,82.13,438.03546
28.23,82.14,533.832
28.23,82.15,520.71436
28.23,82.16,513.63275
28.23,82.17,516.9428
28.23,82.18,469.4478
28.23,82.19,521.6374
28.23,82.2,530.4766
28.23,82.21000000000001,486.477
28.23,82.22,501.8647
28.23,82.23,528.79846
28.23,82.24,514.95355
28.23,82.25,498.1574
28.23,82.26,481.79077
28.23,82.27,517.9781
28.23,82.28,469.80426
28.23,82.29,503.23734
28.23,82.3,526.75354
28.23,82.31,517.08264
28.23,82.32000000000001,532.52484
28.23,82.33,559.18634
28.23,82.34,531.375
28.23,82.35000000000001,538.6254
28.23,82.36,558.88873
28.23,82.37,516.21686
28.23,82.38,526.6722
28.23,82.39,564.3557
28.23,82.4,559.48975
28.23,82.41,532.73035
28.23,82.42,575.6634
28.23,82.43,552.7118
28.23,82.44,592.27045
28.23,82.45,584.54614
28.23,82.46000000000001,610.0969
28.23,82.47,621.46454
28.23,82.48,561.81665
28.23,82.49,611.34973
28.23,82.5,582.00977
28.23,82.51,614.8066
28.23,82.52,598.22186
28.23,82.53,569.5833
28.23,82.54,563.7089
28.23,82.55,565.9967
28.23,82.56,598.8423
28.23,82.57000000000001,541.5357
28.23,82.58,624.6657
28.23,82.59,628.6789
28.23,82.60000000000001,642.7114
28.23,82.61,611.0959
28.23,82.62,629.2961
28.23,82.63,528.84375
28.23,82.64,517.3114
28.23,82.65,489.17383
28.23,82.66,631.27686
28.23,82.67,634.42413
28.23,82.68,491.46014
28.23,82.69,436.65085
28.23,82.7,436.13898
28.23,82.71000000000001,449.0604
28.23,82.72,516.66187
28.23,82.73,491.67188
28.23,82.74,535.5187
28.23,82.75,524.484
28.23,82.76,541.92224
28.23,82.77,533.8689
28.23,82.78,465.95758
28.23,82.79,537.90356
28.23,82.8,504.50912
28.23,82.81,530.4912
28.23,82.82000000000001,474.82303
28.23,82.83,473.475
28.23,82.84,481.87686
28.23,82.85000000000001,487.72775
28.23,82.86,454.0399
28.23,82.87,429.70462
28.23,82.88,395.15622
28.23,82.89,399.8047
28.23,82.9,463.50415
28.23,82.91,485.79782
28.23,82.92,419.65326
28.23,82.93,429.68594
28.23,82.94,429.58667
28.23,82.95,428.71967
28.23,82.96000000000001,422.35803
28.23,82.97,396.0294
28.23,82.98,420.32397
28.23,82.99,367.37387
28.23,83.0,397.1955
28.23,83.01,339.09702
28.23,83.02,314.00012
28.23,83.03,304.1202
28.23,83.04,300.56836
28.23,83.05,282.02362
28.23,83.10000000000001,300.4775
28.23,83.11,311.7648
28.23,83.12,256.95486
28.23,83.13,245.2017
28.23,83.14,235.05934
28.23,83.15,227.16522
28.23,83.16,228.92085
28.23,83.17,251.1372
28.23,83.18,234.48584
28.23,83.19,263.4759
28.23,83.2,264.37057
28.23,83.21000000000001,275.30377
28.23,83.22,226.91495
28.23,83.23,237.82576
28.23,83.24,283.2218
28.23,83.25,278.56174
28.23,83.26,295.07516
28.23,83.27,318.14066
28.23,83.28,275.51862
28.23,83.29,315.06616
28.23,83.3,301.06702
28.23,83.31,312.7797
28.23,83.32000000000001,324.62646
28.23,83.33,298.0115
28.23,83.34,298.76736
28.23,83.36,259.40112
28.23,83.37,287.74646
28.23,83.38,316.52887
28.23,83.39,279.49197
28.23,83.4,266.03394
28.23,83.41,256.95676
28.23,83.42,261.23422
28.23,83.43,263.93787
28.23,83.44,284.73993
28.23,83.45,268.0232
28.23,83.46000000000001,264.6609
28.23,83.47,265.45184
28.23,83.48,260.5117
28.23,83.49,244.6977
28.23,83.5,256.6514
28.23,83.51,269.13135
28.23,83.52,262.40024
28.23,83.53,297.34756
28.23,83.54,279.86267
28.23,83.55,266.5162
28.23,83.56,276.3694
28.23,83.59,271.26376
28.23,83.60000000000001,234.00447
28.23,83.61,242.72269
28.23,83.62,240.82655
28.23,83.63,228.90993
28.23,83.64,208.91225
28.23,83.65,180.92964
28.23,83.66,159.19852
28.23,83.67,154.0292
28.23,83.68,176.20056
28.23,83.69,220.2697
28.23,83.7,152.77979
28.23,83.71000000000001,145.68115
28.23,83.72,141.24988
28.23,83.73,149.23515
28.23,83.74,165.37209
28.23,83.75,187.49837
28.23,83.76,171.0773
28.23,83.81,236.33224
28.23,83.82000000000001,200.46545
28.23,83.83,182.34749
28.23,83.84,178.4669
28.23,83.85000000000001,178.17902
28.23,83.86,166.13939
28.23,83.87,179.63919
28.23,83.88,172.73651
28.23,83.89,186.79861
28.23,83.9,179.64941
28.23,83.91,174.9
28.23,83.92,176.761
28.23,83.93,170.30757
28.23,83.94,176.63728
28.23,83.95,176.33836
28.23,83.96000000000001,188.78377
28.23,83.97,181.01903
28.23,83.98,211.45534
28.23,83.99,185.50873
28.23,84.0,172.35088
28.23,84.01,188.76546
28.23,84.02,183.35283
28.23,84.03,198.87584
28.23,84.04,162.60587
28.23,84.05,162.28183
28.23,84.06,201.09317
28.23,84.07000000000001,115.70626
28.23,84.08,130.42267
28.23,84.09,126.95456
28.23,84.10000000000001,143.00987
28.23,84.11,134.43222
28.23,84.12,143.21426
28.23,84.13,127.422844
28.23,84.14,115.52287
28.23,84.15,125.03693
28.23,84.16,134.45398
28.23,84.17,165.44855
28.23,84.18,160.34967
28.23,84.19,151.71973
28.23,84.2,142.7584
28.23,84.21000000000001,135.89539
28.23,84.22,143.15465
28.23,84.23,127.59937
28.23,84.24,140.78525
28.23,84.25,141.51668
28.23,84.26,132.55414
28.23,84.27,148.47092
28.23,84.28,149.19562
28.23,84.29,133.82054
28.23,84.3,138.55125
28.23,84.31,149.40976
28.23,84.32000000000001,156.95773
28.23,84.33,203.82417
28.23,84.34,132.95282
28.23,84.35000000000001,122.8072
28.23,84.36,134.53168
28.23,84.37,139.44666
28.23,84.38,124.362686
28.23,84.39,124.058525
28.23,84.41,181.95146
28.23,84.42,187.14395
28.23,84.43,168.93791
28.23,84.44,160.30896
28.23,84.45,172.57419
28.23,84.46000000000001,181.10411
28.23,84.48,222.59291
28.23,84.62,281.85013
28.23,84.63,286.4117
28.23,84.64,286.84537
28.23,84.65,281.59018
28.23,84.72,317.16415
28.23,84.73,315.69373
28.23,84.74,311.28406
28.23,84.78,350.62027
28.23,84.79,333.08972
28.23,84.8,417.09378
28.23,84.81,426.59375
28.23,84.82000000000001,405.70258
28.23,84.83,360.78174
28.23,84.84,365.4641
28.23,84.85000000000001,384.46292
28.23,84.86,391.44046
28.23,84.87,376.8193
28.23,84.88,425.0043
28.23,84.89,437.0916
28.23,84.9,448.70264
28.23,84.91,451.64215
28.23,85.05,407.76077
28.23,85.06,414.02554
28.23,85.07000000000001,406.65414
28.23,85.08,395.613
28.23,85.28,450.1458
28.23,85.34,417.10602
28.23,85.35000000000001,410.0749
28.23,85.36,400.02106
28.23,85.37,401.00403
28.23,85.38,409.45828
28.240000000000002,81.27,247.66258
28.240000000000002,81.28,238.46852
28.240000000000002,81.29,236.77199
28.240000000000002,81.3,254.53094
28.240000000000002,81.31,234.22523
28.240000000000002,81.32000000000001,237.975
28.240000000000002,81.33,251.694
28.240000000000002,81.34,241.74516
28.240000000000002,81.35000000000001,232.04915
28.240000000000002,81.36,239.0778
28.240000000000002,81.37,259.24637
28.240000000000002,81.38,293.88107
28.240000000000002,81.39,228.16843
28.240000000000002,81.4,192.34348
28.240000000000002,81.41,251.53473
28.240000000000002,81.42,260.59476
28.240000000000002,81.43,263.97684
28.240000000000002,81.44,222.5916
28.240000000000002,81.45,184.60214
28.240000000000002,81.46000000000001,200.02837
28.240000000000002,81.47,191.58224
28.240000000000002,81.48,180.54349
28.240000000000002,81.49,184.12253
28.240000000000002,81.5,188.45004
28.240000000000002,81.51,200.89597
28.240000000000002,81.52,207.62651
28.240000000000002,81.53,218.07082
28.240000000000002,81.54,200.91191
28.240000000000002,81.55,233.89407
28.240000000000002,81.56,222.27875
28.240000000000002,81.57000000000001,227.21654
28.240000000000002,81.58,231.5865
28.240000000000002,81.59,250.17018
28.240000000000002,81.60000000000001,276.02338
28.240000000000002,81.61,261.34503
28.240000000000002,81.62,244.72882
28.240000000000002,81.63,233.9851
28.240000000000002,81.64,236.52312
28.240000000000002,81.65,225.68114
28.240000000000002,81.66,222.90128
28.240000000000002,81.67,243.16423
28.240000000000002,81.68,273.15216
28.240000000000002,81.69,311.25897
28.240000000000002,81.7,302.16116
28.240000000000002,81.71000000000001,304.85318
28.240000000000002,81.72,313.5048
28.240000000000002,81.94,357.0052
28.240000000000002,81.95,343.6759
28.240000000000002,81.97,351.9749
28.240000000000002,81.98,365.39743
28.240000000000002,81.99,370.14807
28.240000000000002,82.0,362.6414
28.240000000000002,82.01,360.5362
28.240000000000002,82.02,393.45712
28.240000000000002,82.04,398.72464
28.240000000000002,82.05,412.42053
28.240000000000002,82.08,413.32114
28.240000000000002,82.09,384.07388
28.240000000000002,82.10000000000001,387.22464
28.240000000000002,82.11,433.87665
28.240000000000002,82.12,388.0299
28.240000000000002,82.13,464.53836
28.240000000000002,82.14,522.5389
28.240000000000002,82.15,513.4774
28.240000000000002,82.16,496.96118
28.240000000000002,82.17,510.4587
28.240000000000002,82.18,521.3545
28.240000000000002,82.19,520.72644
28.240000000000002,82.2,512.65326
28.240000000000002,82.21000000000001,490.2373
28.240000000000002,82.22,512.91534
28.240000000000002,82.23,510.60922
28.240000000000002,82.24,500.2486
28.240000000000002,82.25,511.3451
28.240000000000002,82.26,516.53644
28.240000000000002,82.27,505.47153
28.240000000000002,82.28,517.0404
28.240000000000002,82.29,510.26978
28.240000000000002,82.3,499.69785
28.240000000000002,82.31,493.5078
28.240000000000002,82.32000000000001,483.9581
28.240000000000002,82.33,504.47217
28.240000000000002,82.34,447.09125
28.240000000000002,82.35000000000001,484.1751
28.240000000000002,82.36,549.1144
28.240000000000002,82.37,551.21564
28.240000000000002,82.38,588.7715
28.240000000000002,82.39,588.3286
28.240000000000002,82.4,557.2221
28.240000000000002,82.41,612.2371
28.240000000000002,82.42,551.5809
28.240000000000002,82.43,569.15765
28.240000000000002,82.44,585.0631
28.240000000000002,82.45,591.5315
28.240000000000002,82.46000000000001,544.86163
28.240000000000002,82.47,596.2064
28.240000000000002,82.48,588.4296
28.240000000000002,82.49,591.0956
28.240000000000002,82.5,600.0324
28.240000000000002,82.51,605.27234
28.240000000000002,82.52,630.29016
28.240000000000002,82.53,585.9871
28.240000000000002,82.54,571.76556
28.240000000000002,82.55,583.7428
28.240000000000002,82.56,545.9535
28.240000000000002,82.57000000000001,565.3455
28.240000000000002,82.58,579.4027
28.240000000000002,82.59,592.4137
28.240000000000002,82.60000000000001,641.2106
28.240000000000002,82.61,577.31067
28.240000000000002,82.62,472.17844
28.240000000000002,82.63,459.24802
28.240000000000002,82.65,637.7576
28.240000000000002,82.66,617.1519
28.240000000000002,82.67,564.2469
28.240000000000002,82.68,568.8197
28.240000000000002,82.69,500.86017
28.240000000000002,82.7,556.0155
28.240000000000002,82.71000000000001,491.1791
28.240000000000002,82.72,439.48886
28.240000000000002,82.73,452.10907
28.240000000000002,82.74,455.03534
28.240000000000002,82.75,495.2969
28.240000000000002,82.76,556.24695
28.240000000000002,82.77,549.8992
28.240000000000002,82.78,559.453
28.240000000000002,82.79,524.8294
28.240000000000002,82.8,483.81406
28.240000000000002,82.81,459.27487
28.240000000000002,82.82000000000001,450.42532
28.240000000000002,82.83,435.63086
28.240000000000002,82.84,464.23294
28.240000000000002,82.85000000000001,449.63303
28.240000000000002,82.86,417.59622
28.240000000000002,82.87,417.0395
28.240000000000002,82.88,492.26706
28.240000000000002,82.89,466.93954
28.240000000000002,82.9,485.10156
28.240000000000002,82.91,468.84
28.240000000000002,82.92,436.98795
28.240000000000002,82.93,465.07944
28.240000000000002,82.94,460.23215
28.240000000000002,82.95,446.08017
28.240000000000002,82.96000000000001,440.47684
28.240000000000002,82.97,433.3575
28.240000000000002,82.98,404.68457
28.240000000000002,82.99,389.538
28.240000000000002,83.0,432.89343
28.240000000000002,83.01,391.307
28.240000000000002,83.02,348.9294
28.240000000000002,83.03,352.90176
28.240000000000002,83.04,394.88394
28.240000000000002,83.05,393.72287
28.240000000000002,83.06,330.96335
28.240000000000002,83.07000000000001,348.5223
28.240000000000002,83.09,283.6162
28.240000000000002,83.10000000000001,282.61865
28.240000000000002,83.11,259.06595
28.240000000000002,83.12,248.72342
28.240000000000002,83.13,280.02234
28.240000000000002,83.14,269.12045
28.240000000000002,83.15,251.5321
28.240000000000002,83.16,265.7293
28.240000000000002,83.17,255.51479
28.240000000000002,83.18,279.80963
28.240000000000002,83.19,284.0711
28.240000000000002,83.2,281.16678
28.240000000000002,83.21000000000001,225.2254
28.240000000000002,83.22,219.27145
28.240000000000002,83.23,247.45532
28.240000000000002,83.24,298.88754
28.240000000000002,83.25,304.63107
28.240000000000002,83.26,289.67322
28.240000000000002,83.27,290.51968
28.240000000000002,83.28,376.1179
28.240000000000002,83.29,320.62128
28.240000000000002,83.3,335.54443
28.240000000000002,83.31,349.83075
28.240000000000002,83.34,285.39813
28.240000000000002,83.35000000000001,260.24304
28.240000000000002,83.36,279.36227
28.240000000000002,83.37,288.1656
28.240000000000002,83.38,340.5782
28.240000000000002,83.39,299.32294
28.240000000000002,83.4,277.0259
28.240000000000002,83.41,279.67462
28.240000000000002,83.42,274.53397
28.240000000000002,83.43,270.96524
28.240000000000002,83.44,316.95175
28.240000000000002,83.45,288.83292
28.240000000000002,83.47,279.8511
28.240000000000002,83.48,256.31323
28.240000000000002,83.49,240.74214
